Are you worried about tomorrow night?	Not really.
Well, I'll tell her I ran into you.	You mean him.
<EOC>	<EOC>
Thank you.	Yes.  Well.  My pleasure.
<EOC>	<EOC>
Well...we have seen a lot of stuff today, though.	Yeah.
<EOC>	<EOC>
-- Ah, but what if it <u>wasn't</u>?	-- Small.
<EOC>	<EOC>
Eddie... go home. Get some sleep.	I don't need sleep!
I need sleep. Some of us are mere mortals.	Screw you too, Kitty.
<EOC>	<EOC>
Do you have to do that?	"""Have to""? No..."
<EOC>	<EOC>
When we gonna double back?	After a ways.
<EOC>	<EOC>
Hola, chica.	Hola, viejo.
<EOC>	<EOC>
How bad?	Mortal.
No.	Yeah.
<EOC>	<EOC>
Sorry, Preysing.	You've decided against the merger?
Yes --	Then, it's all over?
<EOC>	<EOC>
Battery's dead.  Shit.	Let's go!
<EOC>	<EOC>
What's going on?	Victor, are you feeling alright?
<EOC>	<EOC>
Now, is your shit together?	Forever together.
<EOC>	<EOC>
Yes, ma'am, you can deposit your money here.	Is it safe?
Absolutely.	It's his life insurance money, you know.
<EOC>	<EOC>
Man we fucked him up.	Hell ya. We broke that mothafucka.
<EOC>	<EOC>
What's the matter?	I lost my wallet.
<EOC>	<EOC>
Go on, tell me.	Kay had a miscarriage; she lost the baby.
<EOC>	<EOC>
Jesus.  Are you sure this is the street?	Yeah.  Happening, isn't it?
<EOC>	<EOC>
You promise to stay down there for an hour?	Yeah.
<EOC>	<EOC>
Comrade Buljanoff...	Yes, Comrade?
Do you spell Buljanoff with one or two f's?	With two f's, if you please.
<EOC>	<EOC>
Uh-huh.	Well, let's check it out.
<EOC>	<EOC>
Ryan.	I'm sure you understand.
<EOC>	<EOC>
I'm proud of you.	Why?
<EOC>	<EOC>
Someone's coming.	What?
<EOC>	<EOC>
Have they ever been busted?	No.
<EOC>	<EOC>
Talia, don't go!	Wha-at?  What is it?
<EOC>	<EOC>
Sweet Dick Willie.	That's my name.
<EOC>	<EOC>
Are you still a virgin?	Maybe yes. Maybe no.
<EOC>	<EOC>
More than enough.	Have you thought at all about your plans?
<EOC>	<EOC>
Say something it's too quiet.	Umm, Ummmmm
<EOC>	<EOC>
I'll show you!	Run, Anya -  go...
<EOC>	<EOC>
I was wondering...  Do you have dinner plans?	Tonight?
Any night.	Well, not exactly...
<EOC>	<EOC>
I'll play you.	What?
One game.  One-on-one.	For what?
<EOC>	<EOC>
Looks like a tie.	Who's gonna win?
<EOC>	<EOC>
That oughta do it.	Yeah.
<EOC>	<EOC>
Keep the change.	I'm taking you back.
<EOC>	<EOC>
Does that hurt?	Well...yeah.
Good.	Stacy--
<EOC>	<EOC>
We can measure wind.	Uncertainty makes you uncomfortable.
What do you actually know with religion?	Wonder. Beauty. Joy.  Love.
<EOC>	<EOC>
Welcome back to Vinci.	Last rites, sister?
<EOC>	<EOC>
Drive!  Drive away!	What happened?
<EOC>	<EOC>
Thanks, but I have my own now.	You went out this morning and bought a gun?
<EOC>	<EOC>
It's funny.	How's that?
<EOC>	<EOC>
Wanna drink.	Please.
<EOC>	<EOC>
What happened?	I don't know.  It just went dead.
<EOC>	<EOC>
Claire?	Three o'clock.
<EOC>	<EOC>
Navigational deflectors inoperative...!  Directional control also inoperative, Captain...!	Wormhole distortion has over- loaded main power systems...!
<EOC>	<EOC>
And how is Lord Lavenham?	...and little Lady Beatrice?
<EOC>	<EOC>
Would you leave us alone right now?	I love her too, Joe.
<EOC>	<EOC>
Are you crazy!?	Before Hemingway, there was Starsky and Hutch.
<EOC>	<EOC>
Can I play roller hockey?	We'll see.
<EOC>	<EOC>
I made it go down the toilet.	What?
<EOC>	<EOC>
He comes over to study.	Yeah.
<EOC>	<EOC>
He hasn't had breakfast yet.	Buy yourself breakfast.  There we go.
<EOC>	<EOC>
It's not a charade, all this?	A charade?  How could it be a charade?
<EOC>	<EOC>
...you wearing a watch, Father?	Yes.  It's exactly...
<EOC>	<EOC>
...What's going on with you two?	All right...
<EOC>	<EOC>
I was impressed.	Oh?
The charades.	Thank you.
That was my clue.	Oh?
The Shostakovich.	Really??
<EOC>	<EOC>
You were burned by some organic acid.	I'm lucky that way.
<EOC>	<EOC>
Somebody...is a sick, fingerpainting psycho.	We gotta get out of here. Now.
<EOC>	<EOC>
It was Fort Sumter they fired on-	I never played Fort Sumter.
<EOC>	<EOC>
It was... something meeting you.	Likewise.
<EOC>	<EOC>
I said...	...I'm not deaf, y'know.
<EOC>	<EOC>
Objection.  You're leading the witness.	Sure.
<EOC>	<EOC>
My Mom's at that.	Funny you don't look like church folk to me.
<EOC>	<EOC>
This one. I think he's in here.	How do you know?
<EOC>	<EOC>
R-r-r-really? You r-r-really w- wwant...?	Give it to him.
<EOC>	<EOC>
It's you...Irena...my friend!	Don't cry, Amy.
<EOC>	<EOC>
Why?	Survival.
<EOC>	<EOC>
Oh dear.  I <u>have</u> made you nervous.	I'm fine.  I'd just rather keep it on.
<EOC>	<EOC>
This ain't no drill, slick.  Make me proud.	Piece of cake, baby.
<EOC>	<EOC>
Much less go outside.	Then Captain Amazing appeared.
<EOC>	<EOC>
Good-bye, Frankie.	'Got a good thing, man.
<EOC>	<EOC>
I understand.	Here it is.
<EOC>	<EOC>
Hello.  Kay?	How is your father?
He'll be OK.	I love you.
<EOC>	<EOC>
<EOC>	<EOC>
Cool.	Come on, I have something for you.
<EOC>	<EOC>
Charming Carlton.	It is so hot in here.
<EOC>	<EOC>
Oh, will you come in please, gentlemen?	Is Mr. Deeds in?
<EOC>	<EOC>
Do you have Mrs. George for English?	Yeah. She is pretty good.
<EOC>	<EOC>
Excuse us, dear.	It's okay, Dan
<EOC>	<EOC>
"""Dat's gotta hurt!"""	He didn't remember to roll up his window...
<EOC>	<EOC>
Why aren't you at work?	I'm a deserter, too.
<EOC>	<EOC>
A yawp?	A barbaric yawp.
<EOC>	<EOC>
You won?!!!	Didn't everybody?
<EOC>	<EOC>
What?	It's so beautiful!
<EOC>	<EOC>
COME ON!	I can't leave him!
<EOC>	<EOC>
What's he doing?	The best he can since you gave him nothing.
<EOC>	<EOC>
...up.	Are you kiddin'?
Damn.	What the hell's goin' on?
It happens to this piece of shit...	...all the time.
Damn diesel injections are flood-...	Excuse me...
...-ed.	...excuse me.  Can you fix this?
<EOC>	<EOC>
Come on. Let's get you some dry clothes.	Carter, can I have a moment?
<EOC>	<EOC>
I got a problem...	All your money's in Mexico.
<EOC>	<EOC>
What the hell you looking at, girl?	Nothing, Jake.  Absolutely nothing.
<EOC>	<EOC>
There's only one pair left.	We'll get some more.
<EOC>	<EOC>
You think it was poison?	Guessing at this point is useless.
<EOC>	<EOC>
Are you always so bold?	No.  I'm shy and I'm selective.
<EOC>	<EOC>
Cornelius!  How are you?	Bob.  I'm okay.  How are you?
Better than I've ever been in my life.	"Really?  Great.  Still ""Remaining Men Together?"""
<EOC>	<EOC>
What's happening to me?	Well, that's what we're here for.
<EOC>	<EOC>
You did that, didn't you...?	Talking to me dear...?
<EOC>	<EOC>
What did you think of 'Great Expectations?'	Well, it wasn't all that I had hoped.
<EOC>	<EOC>
I don't like people looking at me like that.	Like what?
<EOC>	<EOC>
I'll do it.	I'll supervise.
<EOC>	<EOC>
You mean -- worried about my testimony?	No -- worried about you.  Personally.
<EOC>	<EOC>
I'm going to get a doctor.	You can't, it's too dangerous.
I'll get Dr Luczak, we can trust him.	Dorota, don't be ridiculous, he's a pediatrician.
<EOC>	<EOC>
What's happening?	Good luck, Buzz.
<EOC>	<EOC>
Sweet breezes...Sweet women....	You have something to say about everything....
<EOC>	<EOC>
I'm not kidding.	Okay!!!! Anything else?!?
<EOC>	<EOC>
Are you going home?	No.
<EOC>	<EOC>
Kat! Wake up!	What?
<EOC>	<EOC>
So there is a way to fool the system?	Yes.
<EOC>	<EOC>
It makes me fear her.	I can't understand that.
<EOC>	<EOC>
Paul, will you sign my yearbook?	Sure, Tracy.
<EOC>	<EOC>
They won't --	<u>Where's the over-ride</u>??
<EOC>	<EOC>
You know, I never got your name.	Miss Itsu.  In here, please.
You comin' in to hold my hand?	No...
<EOC>	<EOC>
It was our dream, too, Buddy, together ... always.	Do you really want this, Dick?
This.  Above all.	And then you'll be happy?
<EOC>	<EOC>
What happened?  Who gave the order to attack?	God knows, but it was a bad idea!
<EOC>	<EOC>
Jesus Christ, Castor.	Drive.
<EOC>	<EOC>
Sethe?	Paul D.
<EOC>	<EOC>
This is really very nice of you.	It's no problem, I had a mother once myself.
<EOC>	<EOC>
Torch it over there!	The dogs?
<EOC>	<EOC>
Vegas.	Vegas. Can you arrange that?
<EOC>	<EOC>
F-I-N-K. Fink, Barton. That must be you, huh?	Must be.
<EOC>	<EOC>
MMMMMMMMMMMMMNNNNNNmmmmmmmm?!?	It's alive!
<EOC>	<EOC>
Mmm.	Mmm, what?
<EOC>	<EOC>
SYSTEM MALFUNCTION!	OUR SEMI-CONDUCTORS ARE DOWN!
<EOC>	<EOC>
Morning.	Morning.
You people looking for work?	Mister, we're lookin' even under boards for work.
Can you pick peaches?	We can pick anything.
<EOC>	<EOC>
No-o-o!	I'll kill 'em. Anybody bothers you, I'll kill 'em!
<EOC>	<EOC>
Time to change her diaper.	Time to leave.
<EOC>	<EOC>
What is it?	Overlapping distress calls. Some from Starships... others...
<EOC>	<EOC>
Karen? You okay?	She can't talk right now.
<EOC>	<EOC>
Problems?	Is my money in there?
<EOC>	<EOC>
I want more life, fucker.	Come here.
<EOC>	<EOC>
One-handed!	Difficulty rating?
<EOC>	<EOC>
Hey, buddy, that boat still runs, eh?	Yeah, it still runs.
Do me a favor buddy, please.	What is it?
<EOC>	<EOC>
Who's your Daddy!	Who's your Daddy!
<EOC>	<EOC>
Why?  What do you mean?	Uh...using Josh like that.
<EOC>	<EOC>
A homosexual encounter.	Get real.
Unprotected sex with a prostitute.	Uh.... No. Not really.
<EOC>	<EOC>
Well...	Mr. Costello handles our business with the government agencies.
<EOC>	<EOC>
She ever pull down her shades?	Sure, but then I just pull out the photos.
<EOC>	<EOC>
Mr. President...	Senator Paine.
<EOC>	<EOC>
What!?	Mine.
<EOC>	<EOC>
Dad!	What?
Dad!	What?
<EOC>	<EOC>
Got it.  You ever space walked?	Oh sure, all the time.
<EOC>	<EOC>
Funny.  Shoulda seen some track bunnies by now.	What?
<EOC>	<EOC>
Were they pen pals?	No.
Is he some kind of celebrity or something?	No.
<EOC>	<EOC>
When did you...?	Been out for six months now.
Really?  What have you been doing?	You know, this and that.
<EOC>	<EOC>
Our chaperon.	Pity your mother came, too ...
<EOC>	<EOC>
What's that?  I hear something!	You hear trouble.
<EOC>	<EOC>
Four years.  Which would make her termination date...	Never mind.  Do they have that knowledge?
<EOC>	<EOC>
Marcus!  I did it!	You've got it!
<EOC>	<EOC>
I'd rather be with Mommy.	She's <u>dying</u> and <u>Rache</u> is your mother now!
<EOC>	<EOC>
Do you know anything about building a house?	No.
I guess I could teach you some things.	Okay.
<EOC>	<EOC>
What is it?	Take a look.
<EOC>	<EOC>
He's falling for her. Look at him.	He using her.
You're wrong. Look at his face.	One cannot love and kill.
<EOC>	<EOC>
But all ends well.	How does it?
<EOC>	<EOC>
Future Man.	Who?
<EOC>	<EOC>
I'm really rooting for this one.	Thank you, Dad.
<EOC>	<EOC>
Is there anything you need? I'm going food-shopping.	Well, I am going to go after lunch.
<EOC>	<EOC>
You're doing fine, Ich.  Now drop it, okay?	Sure.
<EOC>	<EOC>
Oh huzzah, the master's home.	Do you have it?!
<EOC>	<EOC>
Put that shit out...	C'mon, man...
I swear to God, I'll fucking puke.	Hey, Jimmy, where they taking us?
<EOC>	<EOC>
Why the hell wasn't I told about this place?	Two words, Mr. President. Plausible deniability.
<EOC>	<EOC>
Oh, fuck off. You should stay where you belong.	Get out. Get out of here, Goddammit.
<EOC>	<EOC>
What're we talking about here? Pussy, right?	Absolutely.
<EOC>	<EOC>
In case youve forgotten.  Im dead already.	Havent you heard the news?  So is she.
<EOC>	<EOC>
Knowledge I wouldn't want.	No. They are sad, solitary creatures, rarely seen.
<EOC>	<EOC>
Man-carved steps.	Yes...
<EOC>	<EOC>
It's gonna work, Dad.  We're gonna stop him.	Hang on.
<EOC>	<EOC>
What makes you ask?	I'm not sure.
<EOC>	<EOC>
Jason's here in New York.	Don't be ridiculous!
<EOC>	<EOC>
We do know that.	Yeah?
<EOC>	<EOC>
What color are my shoes?	You have feet?
<EOC>	<EOC>
Okay. Just take it easy.	Right away. Okay?
I-I'll do it.	Okay.
<EOC>	<EOC>
He's going down.	That room!
What?!	PANIC ROOM!
<EOC>	<EOC>
Then make sure he gets put away for longer.	How?
<EOC>	<EOC>
Yes.	There are only ten.
<EOC>	<EOC>
Ray, I can't...	Can't what?
<EOC>	<EOC>
Oh, that's nice.	Want another cigarette?
<EOC>	<EOC>
No harm in your coming to see us.	Not interested.
<EOC>	<EOC>
They pressurize us with helium.	What's wrong with oxygen?
<EOC>	<EOC>
Jeanne, stop it!	How dare you stop me doing God's will!
<EOC>	<EOC>
Come back here!	Ken!
<EOC>	<EOC>
What kind of game?	Turn off the light.
<EOC>	<EOC>
Pick it up!	It's your turn!
<EOC>	<EOC>
Miller, come in...	What's going on in there, Starck?
<EOC>	<EOC>
No. He won't come after me.	Why not?
<EOC>	<EOC>
Does that help?	Yeah, that looks better. Thanks.
<EOC>	<EOC>
Stupid. Stupid.	Stupid. What were you thinkng?
<EOC>	<EOC>
...Maybe I better forget it.	Try again, c'mon, try again.
<EOC>	<EOC>
Will you take me with you?	Why, Jessica? You're still a green.
<EOC>	<EOC>
Dad...?	What'd you say?
<EOC>	<EOC>
Yeah, um, then...are you alone?	Uh huh.
<EOC>	<EOC>
Come and dance with me, Mr. Kringelein.	I must speak to you, Miss Flaemm -- business.
Tomorrow morning.	No -- now.
<EOC>	<EOC>
I wanna play a game.	No...
Then he dies. Right now.	NOOO!
<EOC>	<EOC>
You have an interesting accent. Where are you from?	Why?
<EOC>	<EOC>
He's not in Valhalla! He died of old age!	You liar!
<EOC>	<EOC>
Because it's true.	I don't believe you.
<EOC>	<EOC>
Can I use the car tonight?	Of course, Jeffrey.
<EOC>	<EOC>
Pete have a brother?	Not that I'm aware.
<EOC>	<EOC>
Suppose I do...then what?	Swallow this.
<EOC>	<EOC>
Goodbye.	What?
<EOC>	<EOC>
No.	I want you to kill for me.
No. Never. You'll have to kill me.	I want you to kill for me.
<EOC>	<EOC>
Don't do that!	Watch out!
<EOC>	<EOC>
We were back on.	After you cut her loose.
<EOC>	<EOC>
She's right.	Let's all get out of here, this place stinks.
<EOC>	<EOC>
My friend Monsieur Philipe is a friend of Florentino.	Who's Monsieur Philipe?
<EOC>	<EOC>
He hates me.	You hate him?
<EOC>	<EOC>
Hey, where did you come from?	Hey, where did you come from?
<EOC>	<EOC>
Back it down, Johnny!	I can go hotter!
<EOC>	<EOC>
Dolores.  No one calls me 'Mrs. Driscoll'.	What do you mean by that, Dolores?
About the Ottos?	Yes.  What do you mean by 'hippies'?
<EOC>	<EOC>
Yes.	What time did you leave?
<EOC>	<EOC>
Like you and Gordon?	Right. The sonofabitch couldn't get along without me.
Yeah, he'd go broke tomorrow if you quit him.	Right!
<EOC>	<EOC>
What's the matter, darling ... not sweet enough?	It's all right.
<EOC>	<EOC>
You're fuckin' crazy.	But only on purpose, Tommy.
<EOC>	<EOC>
Right?	Yeah...
<EOC>	<EOC>
Forget about me Kat.	But I love you!
<EOC>	<EOC>
Where are you off to?	I'm going parading before it's too late!
<EOC>	<EOC>
I borrowed that, too...	Of course...whenever you feel like it just help yourself.
<EOC>	<EOC>
This is not the time for squabbling.	Sorry.
<EOC>	<EOC>
I'm afraid not.	That's too bad.
<EOC>	<EOC>
We're goosed.	We're not goosed.
<EOC>	<EOC>
Hi there.	Hi.
<EOC>	<EOC>
You didn't find anything.	Nothing. Here, let's clear the path.
<EOC>	<EOC>
What did you say?	I said, are you deaf as well as stupid?
Do you know who you address, sir?	Whom you address.
<EOC>	<EOC>
...Gotta go...	Sure.
<EOC>	<EOC>
Their stuff in there...  ...and ours in here.	Karla! You promised.
<EOC>	<EOC>
Yes.	I was a friend of Harry Lime.
<EOC>	<EOC>
Or are you too scared?	I'll go in right now and get that eye.
Then do it.	Fine, I will.
Fine, you do it.	Fine, I'm doing it.
<EOC>	<EOC>
Is this multiple choice?	Nine days  Tuesday 
<EOC>	<EOC>
Sorry to bother you, Bud.	Yes, sir. Like you to meet Opal.
<EOC>	<EOC>
It's beautiful.	Even as a boy I thought so.
<EOC>	<EOC>
I'm here.	I thought we'd lost you.
<EOC>	<EOC>
Rachel not feeling well?	Well...a touch of the flu...
<EOC>	<EOC>
And if she runs?	Take care of it.
<EOC>	<EOC>
Tell her, Ratso.	Twenty bucks...
<EOC>	<EOC>
Hull integrity down to thirty percent...	Steady as she goes.
<EOC>	<EOC>
You must think I am a monster.	No, but what a pity life is like that.
<EOC>	<EOC>
<EOC>	<EOC>
Is someone else here?	No. No one to speak of.
<EOC>	<EOC>
I don't like to interfere.	...Then don't.
<EOC>	<EOC>
Don't fool around.	Okay.
<EOC>	<EOC>
She's so lovely. It's all my fault...I was wrong.	You're lovely.
<EOC>	<EOC>
You can tell by the intonation.	One other thing. Do you have any tattoos?
<EOC>	<EOC>
You John-Wilkes-Booth-ed him.	Billy!  Billy!
<EOC>	<EOC>
Constantly sick.	Not just every six weeks.
<EOC>	<EOC>
Excuse me, I'm looking for a priest.	Weddings are one floor down. Congratulations.
<EOC>	<EOC>
Blow.	That ain't gonna work.
<EOC>	<EOC>
It's the middle of the night, sweetie.	A man scared me.
A man?  Was it a dream?	Uh huh.
<EOC>	<EOC>
Where is he? Where is Rob?	I don't know. Maybe in literature. That's his section.
<EOC>	<EOC>
Mr. Nevins?	Who's this?
<EOC>	<EOC>
Climb up!	Lady Van Tassel...
<EOC>	<EOC>
You know, you could work in a wine store.	Yeah, that would be a good move.
<EOC>	<EOC>
Beth --	You did, didn't you?
Don't do this.	You bastard.
<EOC>	<EOC>
Whadda we have to do -- kidnap the Pope?	How'd you know?
<EOC>	<EOC>
There's no need...	They're dead, aren't they?
<EOC>	<EOC>
You first.	Why me?
<EOC>	<EOC>
You don't believe me.	He's an illusionist.  It's not exactly brain surgery.
<EOC>	<EOC>
Now what is up with <i>that</i>?	The cloud has fundamentally altered our DNA.
<EOC>	<EOC>
You didn't have to chase me so hard --	Here, give it to me.
<EOC>	<EOC>
You're bleeding.	I'm all right...
<EOC>	<EOC>
<u>IT DESTROYED THE ELECTORAL PROCESS</u>.	Come on.
...where?	Come on.
<EOC>	<EOC>
We gotta get those locks changed.	She knows who we are.
I guess we'll just have to kill her.	Kill her later.  We've got work to do.
<EOC>	<EOC>
Let's string him up by his pull- string!	I got dibs on his hat!
<EOC>	<EOC>
Are you warm, Captain?	The river is beautiful.
<EOC>	<EOC>
Why -- Charlie put it there to kill --	Thta's not Charlie's work --
<EOC>	<EOC>
Was she one of your teachers?	No. But it's weird. She seemed to recognize me.
<EOC>	<EOC>
What's bothering you, Madison?	The pain is getting worse. I need more aspirin.
<EOC>	<EOC>
My goodness gracious!  This place is something!	Look unimpressed.
<EOC>	<EOC>
Just relax.	Switch the charts.
<EOC>	<EOC>
T-T-Thanks Alice...	Earth to Alice...
<EOC>	<EOC>
Oh for Christsake Boyd. Somebody must know she's here.	Nobody knows.
<EOC>	<EOC>
Everyone - this is Michael curry.	Hello..
<EOC>	<EOC>
Oh, no, Rick never --	-- Thanks. I will.
<EOC>	<EOC>
I don't know if you'd call it a boat...	Something with an engine? Not oars?
<EOC>	<EOC>
I'd strongly advise you to join us--	--before you lose your emotional lunch.
<EOC>	<EOC>
You ever hear of jet lag?	Take a nap.
<EOC>	<EOC>
Hey, Mike?	What? Are you all right?
I think we're making a lot of noise.	I'm sorry. I'm really sorry.
<EOC>	<EOC>
I have no right to answer that.	What about it, Tanner.  Isn't that the truth?
<EOC>	<EOC>
Julian Cross worked for the water department?	Yes. No.
He did or he didn't?	He owned it.
<EOC>	<EOC>
...never?	No, never. Excuse me.
<EOC>	<EOC>
Have we met before?	Yeah.
<EOC>	<EOC>
Is everything ok?	Yes.
What happened?	Nothing.
What did he want?	Nothing.
<EOC>	<EOC>
You may you find all the solitude you want.	Thanks, I appreciate that.
<EOC>	<EOC>
That girl's an idiot.	What?... Why?
<EOC>	<EOC>
Mind your own business.	It is my business. It's my name.
<EOC>	<EOC>
She is beautiful. And young.  No thank you.	I say YES!
<EOC>	<EOC>
Forget it.	Wait a minute. Get down off of there, Augie.
<EOC>	<EOC>
Are you all right...?	I...
<EOC>	<EOC>
She told me what you said, Norman.	What is it, Harry?
<EOC>	<EOC>
They're calling me in to work.	I should be going anyway.
<EOC>	<EOC>
Well, it wasn't in the jar...	Did it leave?
Actually, I don't know...	Oh shit!
<EOC>	<EOC>
It's true. It's true.	Lois, I . . .
I was right. you are Superman.	Oh come on, that's ridic -
<EOC>	<EOC>
No!  No... What did you have in mind...?	A moment alone, please.
<EOC>	<EOC>
Tell me not to worry, John.	Don't worry, Lamar.
<EOC>	<EOC>
What in the hell...?	It's a hoax.  I knew it!
<EOC>	<EOC>
Why do you stare at me like that?	You remind me of someone I used to know.
<EOC>	<EOC>
Hey, we're just having a conversation.	This is private property, my friend.
<EOC>	<EOC>
Lenny? Come on!	Oh my God oh my God...
<EOC>	<EOC>
Davy.	That's right.  That was his name.
<EOC>	<EOC>
I'm coming...How close is it?	Close...I don't know...Just get the hell....
<EOC>	<EOC>
Patrick?	Can you bring Mr...
<EOC>	<EOC>
I love you Don with all my heart.	No, it's not Don.
<EOC>	<EOC>
Move it!	You keep that key handy.
<EOC>	<EOC>
You got some nerve.	What do you mean?
<EOC>	<EOC>
God gave you ten thumbs.	Eleven.
<EOC>	<EOC>
That's all right. I'll attend to this.	Wait a minute--let's match for it.
<EOC>	<EOC>
No, I mean I can check it for you.	Oh, sorry.
<EOC>	<EOC>
No.  Should I?	No.  You just looked as if you did.
<EOC>	<EOC>
I thought it was 'whistle while you work.	Is that a crack about our singing...?
<EOC>	<EOC>
What do you think?	You fucked it?
<EOC>	<EOC>
If you ate at the Tip Top you did.	Oh, yes, with the coffee...
<EOC>	<EOC>
They just landed in the desert.	How much time is left?
<EOC>	<EOC>
That's not to tough.	Look...
<EOC>	<EOC>
Wasn't that close?	Too close.
<EOC>	<EOC>
Jeffrey Wigand...	Jeffrey...
<EOC>	<EOC>
Think you can do it?	Not from in here.
<EOC>	<EOC>
Are you wet?	Just a little. Wait a minute, woman.
<EOC>	<EOC>
Come here.	Here, hold up!
<EOC>	<EOC>
I have a note.	How do you feel?
I'm excused.	Why don't you go lie down for a while.
<EOC>	<EOC>
I lost the touch	The touch?
<EOC>	<EOC>
Wow...	What'd you find, Kathy?
<EOC>	<EOC>
You must be Edward Bloom.	How did you know?
<EOC>	<EOC>
Sir?	I said horseshit.  Horseshit.
<EOC>	<EOC>
How about some ammo?	It's loaded... I got some shells in here.
<EOC>	<EOC>
The second note.	The second note to wake the Gods...
<EOC>	<EOC>
The president has been murdered.	Murdered! By whom?
<EOC>	<EOC>
That was meant for me!	Thank you. I'm going to close this up again.
<EOC>	<EOC>
Leia!	Luke, no!  It's a trap.
<EOC>	<EOC>
Come on. It's Christmas. At least stay for breakfast.	I'm already late.
<EOC>	<EOC>
God-Damn you!	Yes, I believe he has --
<EOC>	<EOC>
I think you mean that.	Do you think I was faking?
<EOC>	<EOC>
I think you're full of shit.	Do you?
<EOC>	<EOC>
Actually, we just wanna watch TV...	Shut up Beavis! Uh, yeah. We'll do your wife.
<EOC>	<EOC>
What time is it?	3:30 I guess.
<EOC>	<EOC>
I'm outta here.	Wait for me!
<EOC>	<EOC>
You're quicker than usual.	Later.
<EOC>	<EOC>
The movers--	Yes--I know. This path, Louis? Where does it go?
<EOC>	<EOC>
That was some shit, huh?	Why'd he have to do that to that girl?
<EOC>	<EOC>
What!?!	Try to pay attention.
<EOC>	<EOC>
Jamie, wait for me.	This is great Rachel. Come on.
<EOC>	<EOC>
Oh, geez, yeah.	Okay.
<EOC>	<EOC>
Okay, who's the jerk?	Uh, this is our paleobotanist, Dr Ellie.....
<EOC>	<EOC>
Wonder if you could smoke shit out of this?	Maybe some tunage'll chase those blues away.
<EOC>	<EOC>
Didn't think I'd ever see you again.	Come here...
<EOC>	<EOC>
Did he...?	Yep.
<EOC>	<EOC>
How do you do, Miss Viridiana!	Is anything the matter, Mr. Mayor?
You cannot leave ...	Why not?
There's been an accident.	Where?
<EOC>	<EOC>
Tomorrow, Gordon.	Watch this snow. It's coming down tonight.
<EOC>	<EOC>
Why would anyone do this?	I've done this.  I've had to do this.
<EOC>	<EOC>
Rizzo, pull away!	I'm stuck!
<EOC>	<EOC>
...I guess I've been all wet.	But I do appreciate it, Mr Crane...
<EOC>	<EOC>
What's that?	All right everybody, hold up!
<EOC>	<EOC>
You want a drink?	Sure.
<EOC>	<EOC>
Can I have another one?	I guess it wouldn't hurt.
<EOC>	<EOC>
Where're we going?	Oh, out a ways.  Maybe the lighthouse.
<EOC>	<EOC>
Mulder? Tell me this is a joke.	Thirteen fifty nine, thirteen fifty eight, thirteen fifty seven...
<EOC>	<EOC>
Got 'cha!	HOLD THAT TIGHT!
<EOC>	<EOC>
You wanna split?	Yeah, I don't feel so well.
<EOC>	<EOC>
Flynn...  Where's Ram?	I'm sorry, Tron... he's... he didn't make it.
<EOC>	<EOC>
Please answer my question.	You didn't ask a question. You made a speech.
That's an evasion and you know it.	It is?
<EOC>	<EOC>
Something bothering you?	Nothing. Let's just go fight.
<EOC>	<EOC>
This could Pbe it.	This could be it.
<EOC>	<EOC>
Just how serious is it, doctor?	Extremely serious. It starts with a slight fever.
<EOC>	<EOC>
Mama said you was hit by a train!	Blooey!
<EOC>	<EOC>
BARBATUS!  You -- you saved my life!	Don't get all sappy about it!
<EOC>	<EOC>
What are you doing?	I don't know.
<EOC>	<EOC>
What day is this?	Wednesday... No, it's Tuesday, I think.
Think the tide's with us?	Just keep kicking.
Y'know, I used to hate the water...	I can't imagine why.
<EOC>	<EOC>
I can't ...	Thou must.
<EOC>	<EOC>
Well... where is he?	There's nobody here, Father. Look for yourself.
<EOC>	<EOC>
Wow. That shirt is working hard.	Is Vanessa here?
<EOC>	<EOC>
Shields, Mr. Chekov.	Shields, aye.
<EOC>	<EOC>
I'm home now.	Yes -- but ...
<EOC>	<EOC>
What is it?	Alonzo...
Stevens?	Something's wrong.
<EOC>	<EOC>
You stay with me.	Dinner will be served, shortly, dear.
<EOC>	<EOC>
Of course.  Mister McMurphy.	After you, ma'am.
<EOC>	<EOC>
What was that?	What?
<EOC>	<EOC>
Now I think we really do understand one another.	Right... Right.
<EOC>	<EOC>
Hi.	...Hi.
<EOC>	<EOC>
Go home.	OK...good night Mr. De Santis!
<EOC>	<EOC>
You coming?	In a minute. Get us a table.
<EOC>	<EOC>
I can feel air.	Me too.
It's getting stronger.	I'm close.
<EOC>	<EOC>
...please...	Don't Donnie. Don't do it.
<EOC>	<EOC>
It was very dark.	Yes it was.
<EOC>	<EOC>
There goes the neighborhood.	A real shame.
<EOC>	<EOC>
Where are you going?	Nowhere...
<EOC>	<EOC>
The fare is eighteen credits, please.	Quit while you're ahead.
<EOC>	<EOC>
You really liked it?	At the end of every chapter --
<EOC>	<EOC>
Whuhh...	Oh sweet Lord, Everett, looka this!
<EOC>	<EOC>
There's something else, too.	What?
<EOC>	<EOC>
...my... home?	Yes, John.
You did this for me?	Yes.
<EOC>	<EOC>
All right.	So what's the argument?
No argument.	Oh Christ. Julia...
<EOC>	<EOC>
Is anything missing?	No.
<EOC>	<EOC>
She'll tell them everything...	I don't think so. She'll want Larry first.
That's probably her now. Or the police.	Maybe.
Don't you care?	There's very little I can do about it.
Maybe we should just leave --	Like this? Look at me! LIKE THIS?
